route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
868074,20163611multiint-0000001,48943354-20163611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80740010,1
868074,20163611multiint-0000001,48943280-20163611multiint-0000001,"Place D'Youville (Est)",,0,,80740009,1
868024,20163611multiint-0000001,48944868-20163611multiint-0000001,"Station Belvédère (Ouest)",,1,,80240038,1
860810,20163611multiint-0000001,48944176-20163611multiint-0000001,"Terminus Les Saules (Sud)",,1,,08100156,2
860810,20163611multiint-0000001,48944194-20163611multiint-0000001,"Terminus du Zoo (Nord)",,0,,08100167,2
860310,20163611multiint-0000001,48943704-20163611multiint-0000001,"Lac-Saint-Charles (Nord)",,0,,03100091,2
860310,20163611multiint-0000001,48943695-20163611multiint-0000001,"Terminus du Zoo (Sud)",,1,,03100090,2
860320,20163611multiint-0000001,48943723-20163611multiint-0000001,"Lac Clément (Nord)",,0,,03200106,2
860320,20163611multiint-0000001,48943715-20163611multiint-0000001,"Terminus du Zoo (Sud)",,1,,03200105,2
860030,20163611multiint-0000001,48942707-20163611multiint-0000001,"Sainte-Odile (Nord)",,0,,00300122,2
860030,20163611multiint-0000001,48942672-20163611multiint-0000001,"Vieux-Québec / colline Parlementaire (Sud)",,1,,00300121,2
860030,20163611multiint-0000001,48942709-20163611multiint-0000001,"Sainte-Odile (Nord)",,0,,00300122,2
860030,20163611multiint-0000001,48942674-20163611multiint-0000001,"Vieux-Québec / colline Parlementaire (Sud)",,1,,00300121,2
860030,20163611multiint-0000001,48942659-20163611multiint-0000001,"Sainte-Odile (Nord)",,0,,00300122,2
860030,20163611multiint-0000001,48942676-20163611multiint-0000001,"Vieux-Québec / colline Parlementaire (Sud)",,1,,00300121,2
860030,20163611multiint-0000001,48942661-20163611multiint-0000001,"Sainte-Odile (Nord)",,0,,00300122,2
860030,20163611multiint-0000001,48942678-20163611multiint-0000001,"Vieux-Québec / colline Parlementaire (Sud)",,1,,00300121,2
860280,20163611multiint-0000001,48945160-20163611multiint-0000001,"51e Rue Est (Nord)",,0,,02800027,2
860280,20163611multiint-0000001,48945125-20163611multiint-0000001,"Colline Parlementaire (Sud)",,1,,02800023,2
860030,20163611multiint-0000001,48942642-20163611multiint-0000001,"Sainte-Odile (Nord)",,0,,00300122,2
860030,20163611multiint-0000001,48942682-20163611multiint-0000001,"Vieux-Québec / colline Parlementaire (Sud)",,1,,00300121,2
860110,20163611multiint-0000001,48945061-20163611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,01100048,2
860110,20163611multiint-0000001,48945025-20163611multiint-0000001,"Place D'Youville / Vieux-Québec (Est)",,0,,01100065,2
860250,20163611multiint-0000001,48945104-20163611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,02500033,2
860140,20163611multiint-0000001,48943553-20163611multiint-0000001,"Cap-Rouge (Ouest)",,1,,01400100,2
860140,20163611multiint-0000001,48943537-20163611multiint-0000001,"Pointe-de-Sainte-Foy (Est)",,0,,01400099,2
860140,20163611multiint-0000001,48943554-20163611multiint-0000001,"Cap-Rouge (Ouest)",,1,,01400100,2
860140,20163611multiint-0000001,48943538-20163611multiint-0000001,"Pointe-de-Sainte-Foy (Est)",,0,,01400099,2
860140,20163611multiint-0000001,48943555-20163611multiint-0000001,"Cap-Rouge (Ouest)",,1,,01400100,2
860140,20163611multiint-0000001,48943539-20163611multiint-0000001,"Pointe-de-Sainte-Foy (Est)",,0,,01400099,2
860140,20163611multiint-0000001,48943556-20163611multiint-0000001,"Cap-Rouge (Ouest)",,1,,01400100,2
860140,20163611multiint-0000001,48943540-20163611multiint-0000001,"Pointe-de-Sainte-Foy (Est)",,0,,01400099,2
860250,20163611multiint-0000001,48945095-20163611multiint-0000001,"Place D'Youville / Gare du Palais (Est)",,0,,02500029,2
860040,20163611multiint-0000001,48944987-20163611multiint-0000001,"Maizerets (Nord)",,0,,00400418,2
860040,20163611multiint-0000001,48945004-20163611multiint-0000001,"Place Jacques-Cartier (Sud)",,1,,00400419,2
860110,20163611multiint-0000001,48945010-20163611multiint-0000001,"Place D'Youville / Vieux-Québec (Est)",,0,,01100065,2
860370,20163611multiint-0000001,48942899-20163611multiint-0000001,"Terminus Charlesbourg / Jean-Talon Ouest (Nord)",,0,,03700265,2
860370,20163611multiint-0000001,48942898-20163611multiint-0000001,"41e Rue Est / colline Parlementaire (Sud)",,1,,03700264,2
860030,20163611multiint-0000001,48942671-20163611multiint-0000001,"Vieux-Québec / colline Parlementaire (Sud)",,1,,00300121,2
860030,20163611multiint-0000001,48942708-20163611multiint-0000001,"Sainte-Odile (Nord)",,0,,00300122,2
860030,20163611multiint-0000001,48942673-20163611multiint-0000001,"Vieux-Québec / colline Parlementaire (Sud)",,1,,00300121,2
860030,20163611multiint-0000001,48942662-20163611multiint-0000001,"Sainte-Odile (Nord)",,0,,00300122,2
860030,20163611multiint-0000001,48942675-20163611multiint-0000001,"Vieux-Québec / colline Parlementaire (Sud)",,1,,00300121,2
860030,20163611multiint-0000001,48942660-20163611multiint-0000001,"Sainte-Odile (Nord)",,0,,00300122,2
860030,20163611multiint-0000001,48942677-20163611multiint-0000001,"Vieux-Québec / colline Parlementaire (Sud)",,1,,00300121,2
860030,20163611multiint-0000001,48942639-20163611multiint-0000001,"Sainte-Odile (Nord)",,0,,00300122,2
860030,20163611multiint-0000001,48942679-20163611multiint-0000001,"Vieux-Québec / colline Parlementaire (Sud)",,1,,00300121,2
860280,20163611multiint-0000001,48945161-20163611multiint-0000001,"51e Rue Est (Nord)",,0,,02800027,2
860280,20163611multiint-0000001,48945126-20163611multiint-0000001,"Colline Parlementaire (Sud)",,1,,02800023,2
860030,20163611multiint-0000001,48942643-20163611multiint-0000001,"Sainte-Odile (Nord)",,0,,00300122,2
860030,20163611multiint-0000001,48942683-20163611multiint-0000001,"Vieux-Québec / colline Parlementaire (Sud)",,1,,00300121,2
860280,20163611multiint-0000001,48945177-20163611multiint-0000001,"51e Rue Est (Nord)",,0,,02800028,2
860280,20163611multiint-0000001,48945142-20163611multiint-0000001,"Colline Parlementaire (Sud)",,1,,02800025,2
860280,20163611multiint-0000001,48945179-20163611multiint-0000001,"51e Rue Est (Nord)",,0,,02800028,2
860280,20163611multiint-0000001,48945144-20163611multiint-0000001,"Colline Parlementaire (Sud)",,1,,02800025,2
860280,20163611multiint-0000001,48945181-20163611multiint-0000001,"51e Rue Est (Nord)",,0,,02800028,2
860280,20163611multiint-0000001,48945146-20163611multiint-0000001,"Colline Parlementaire (Sud)",,1,,02800025,2
860280,20163611multiint-0000001,48945183-20163611multiint-0000001,"51e Rue Est (Nord)",,0,,02800028,2
860280,20163611multiint-0000001,48945148-20163611multiint-0000001,"Colline Parlementaire (Sud)",,1,,02800025,2
860030,20163611multiint-0000001,48942653-20163611multiint-0000001,"Sainte-Odile (Nord)",,0,,00300122,2
860030,20163611multiint-0000001,48942693-20163611multiint-0000001,"Vieux-Québec / colline Parlementaire (Sud)",,1,,00300121,2
860520,20163611multiint-0000001,48943839-20163611multiint-0000001,"Terminus Charlesbourg (Ouest)",,1,,05200034,2
860520,20163611multiint-0000001,48943838-20163611multiint-0000001,"Du Bourg-Royal (Est)",,0,,05200033,2
860580,20163611multiint-0000001,48943970-20163611multiint-0000001,"Terminus Beauport (Sud)",,1,,05800179,2
860580,20163611multiint-0000001,48943971-20163611multiint-0000001,"Sainte-Thérèse-de-Lisieux (Nord)",,0,,05800006,2
860530,20163611multiint-0000001,48943854-20163611multiint-0000001,"Terminus Beauport (Ouest)",,1,,05300213,2
860140,20163611multiint-0000001,48943534-20163611multiint-0000001,"Pointe-de-Sainte-Foy (Est)",,0,,01400099,2
860140,20163611multiint-0000001,48943551-20163611multiint-0000001,"Cap-Rouge (Ouest)",,1,,01400100,2
860140,20163611multiint-0000001,48943535-20163611multiint-0000001,"Pointe-de-Sainte-Foy (Est)",,0,,01400099,2
860140,20163611multiint-0000001,48943552-20163611multiint-0000001,"Cap-Rouge (Ouest)",,1,,01400100,2
860140,20163611multiint-0000001,48943536-20163611multiint-0000001,"Pointe-de-Sainte-Foy (Est)",,0,,01400099,2
860250,20163611multiint-0000001,48945091-20163611multiint-0000001,"Place D'Youville / Gare du Palais (Est)",,0,,02500029,2
860280,20163611multiint-0000001,48945182-20163611multiint-0000001,"51e Rue Est (Nord)",,0,,02800028,2
860280,20163611multiint-0000001,48945147-20163611multiint-0000001,"Colline Parlementaire (Sud)",,1,,02800025,2
860280,20163611multiint-0000001,48945184-20163611multiint-0000001,"51e Rue Est (Nord)",,0,,02800028,2
860280,20163611multiint-0000001,48945149-20163611multiint-0000001,"Colline Parlementaire (Sud)",,1,,02800025,2
860280,20163611multiint-0000001,48945186-20163611multiint-0000001,"51e Rue Est (Nord)",,0,,02800028,2
860280,20163611multiint-0000001,48945151-20163611multiint-0000001,"Colline Parlementaire (Sud)",,1,,02800025,2
860030,20163611multiint-0000001,48942656-20163611multiint-0000001,"Sainte-Odile (Nord)",,0,,00300122,2
860030,20163611multiint-0000001,48942696-20163611multiint-0000001,"Vieux-Québec / colline Parlementaire (Sud)",,1,,00300121,2
860280,20163611multiint-0000001,48945165-20163611multiint-0000001,"51e Rue Est (Nord)",,0,,02800027,2
860280,20163611multiint-0000001,48945130-20163611multiint-0000001,"Colline Parlementaire (Sud)",,1,,02800023,2
860030,20163611multiint-0000001,48942663-20163611multiint-0000001,"Sainte-Odile (Nord)",,0,,00300122,2
860030,20163611multiint-0000001,48942700-20163611multiint-0000001,"Vieux-Québec / colline Parlementaire (Sud)",,1,,00300121,2
860030,20163611multiint-0000001,48942665-20163611multiint-0000001,"Sainte-Odile (Nord)",,0,,00300122,2
860030,20163611multiint-0000001,48942702-20163611multiint-0000001,"Vieux-Québec / colline Parlementaire (Sud)",,1,,00300121,2
860030,20163611multiint-0000001,48942667-20163611multiint-0000001,"Sainte-Odile (Nord)",,0,,00300122,2
860030,20163611multiint-0000001,48942704-20163611multiint-0000001,"Vieux-Québec / colline Parlementaire (Sud)",,1,,00300121,2
860030,20163611multiint-0000001,48942669-20163611multiint-0000001,"Sainte-Odile (Nord)",,0,,00300122,2
860030,20163611multiint-0000001,48942706-20163611multiint-0000001,"Vieux-Québec / colline Parlementaire (Sud)",,1,,00300121,2
860800,20163611multiint-0000001,48944174-20163611multiint-0000001,"L'Ancienne-Lorette (Nord)",,0,,08000378,2
860790,20163611multiint-0000001,48944130-20163611multiint-0000001,"Terminus Les Saules / Belvédère (Sud)",,1,,07900299,2
860550,20163611multiint-0000001,49004109-20163611multiint-0000001,"Sainte-Thérèse-de-Lisieux (Nord)",,0,,05500052,2
860550,20163611multiint-0000001,48943929-20163611multiint-0000001,"Terminus Beauport (Sud)",,1,,05500341,2
860540,20163611multiint-0000001,49004096-20163611multiint-0000001,"Sainte-Thérèse-de-Lisieux (Nord)",,0,,05400191,2
860580,20163611multiint-0000001,48943960-20163611multiint-0000001,"Terminus Beauport (Sud)",,1,,05800179,2
860580,20163611multiint-0000001,48943964-20163611multiint-0000001,"Sainte-Thérèse-de-Lisieux (Nord)",,0,,05800006,2
860250,20163611multiint-0000001,48945103-20163611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,02500033,2
860250,20163611multiint-0000001,48945090-20163611multiint-0000001,"Place D'Youville / Gare du Palais (Est)",,0,,02500029,2
860030,20163611multiint-0000001,48942648-20163611multiint-0000001,"Sainte-Odile (Nord)",,0,,00300122,2
860030,20163611multiint-0000001,48942688-20163611multiint-0000001,"Vieux-Québec / colline Parlementaire (Sud)",,1,,00300121,2
860030,20163611multiint-0000001,48942651-20163611multiint-0000001,"Sainte-Odile (Nord)",,0,,00300122,2
860030,20163611multiint-0000001,48942691-20163611multiint-0000001,"Vieux-Québec / colline Parlementaire (Sud)",,1,,00300121,2
860250,20163611multiint-0000001,48945107-20163611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,02500033,2
860130,20163611multiint-0000001,48943675-20163611multiint-0000001,"Du Versant-Nord/Sainte-Foy Centre/Saint-Louis (Ouest)",,1,,01300136,2
860770,20163611multiint-0000001,48944093-20163611multiint-0000001,"Terminus Les Saules (Sud)",,1,,07700022,2
860770,20163611multiint-0000001,48944105-20163611multiint-0000001,"Val-Bélair (Nord)",,0,,07700021,2
860800,20163611multiint-0000001,48944141-20163611multiint-0000001,"Place Jacques-Cartier (Sud)",,1,,08000372,2
860800,20163611multiint-0000001,48944160-20163611multiint-0000001,"L'Ancienne-Lorette (Nord)",,0,,08000378,2
860110,20163611multiint-0000001,48945058-20163611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,01100048,1
860110,20163611multiint-0000001,48945021-20163611multiint-0000001,"Place D'Youville / Vieux-Québec (Est)",,0,,01100065,1
868034,20163611multiint-0000001,49379096-20163611multiint-0000001,"Terminus Les Saules (Ouest)",,1,,80340184,1
868034,20163611multiint-0000001,49379103-20163611multiint-0000001,"Terminus Beauport (Est)",,0,,80340161,1
868034,20163611multiint-0000001,49379110-20163611multiint-0000001,"Terminus Les Saules (Ouest)",,1,,80340184,1
868034,20163611multiint-0000001,49379117-20163611multiint-0000001,"Terminus Beauport (Est)",,0,,80340161,1
868034,20163611multiint-0000001,49379124-20163611multiint-0000001,"Terminus Les Saules (Ouest)",,1,,80340184,1
868034,20163611multiint-0000001,49379131-20163611multiint-0000001,"Terminus Beauport (Est)",,0,,80340161,1
868034,20163611multiint-0000001,49379137-20163611multiint-0000001,"Terminus Les Saules (Ouest)",,1,,80340184,1
868034,20163611multiint-0000001,49379142-20163611multiint-0000001,"Terminus Beauport (Est)",,0,,80340161,1
860010,20163611multiint-0000001,48943617-20163611multiint-0000001,"Gare fluviale / Cap-Blanc (Sud)",,1,,00100357,1
860610,20163611multiint-0000001,48944019-20163611multiint-0000001,"Lebourgneuf (Ouest)",,1,,06100166,1
860610,20163611multiint-0000001,48943991-20163611multiint-0000001,"41e Rue Est (Est)",,0,,06100165,1
860610,20163611multiint-0000001,48944020-20163611multiint-0000001,"Lebourgneuf (Ouest)",,1,,06100166,1
860610,20163611multiint-0000001,48943992-20163611multiint-0000001,"41e Rue Est (Est)",,0,,06100165,1
860800,20163611multiint-0000001,48944156-20163611multiint-0000001,"L'Ancienne-Lorette (Nord)",,0,,08000378,1
860720,20163611multiint-0000001,48943067-20163611multiint-0000001,"Terminus Charlesbourg (Est)",,0,,07200075,1
860720,20163611multiint-0000001,48943085-20163611multiint-0000001,"Loretteville (Ouest)",,1,,07200076,1
860870,20163611multiint-0000001,48942731-20163611multiint-0000001,"Sainte-Foy Centre (Sud)",,1,,08700621,1
860160,20163611multiint-0000001,48942906-20163611multiint-0000001,"Sillery / U. Laval / Sainte-Foy Centre (Est)",,0,,01600269,1
860930,20163611multiint-0000001,48944349-20163611multiint-0000001,"Champigny (Nord)",,0,,09300294,1
860010,20163611multiint-0000001,48943629-20163611multiint-0000001,"Station Belvédère (Nord)",,0,,00100326,1
860010,20163611multiint-0000001,48943604-20163611multiint-0000001,"Gare fluviale / Cap-Blanc (Sud)",,1,,00100357,1
860010,20163611multiint-0000001,48943632-20163611multiint-0000001,"Station Belvédère (Nord)",,0,,00100326,1
860010,20163611multiint-0000001,48943607-20163611multiint-0000001,"Gare fluviale / Cap-Blanc (Sud)",,1,,00100357,1
860010,20163611multiint-0000001,48943635-20163611multiint-0000001,"Station Belvédère (Nord)",,0,,00100326,1
860010,20163611multiint-0000001,48943610-20163611multiint-0000001,"Gare fluviale / Cap-Blanc (Sud)",,1,,00100357,1
860010,20163611multiint-0000001,48943638-20163611multiint-0000001,"Station Belvédère (Nord)",,0,,00100326,1
860010,20163611multiint-0000001,48943613-20163611multiint-0000001,"Gare fluviale / Cap-Blanc (Sud)",,1,,00100357,1
860010,20163611multiint-0000001,48943641-20163611multiint-0000001,"Station Belvédère (Nord)",,0,,00100326,1
868034,20163611multiint-0000001,49379141-20163611multiint-0000001,"Terminus Les Saules (Ouest)",,1,,80340184,1
868034,20163611multiint-0000001,49379146-20163611multiint-0000001,"Terminus Beauport (Est)",,0,,80340161,1
868034,20163611multiint-0000001,49379153-20163611multiint-0000001,"Terminus Les Saules (Ouest)",,1,,80340184,1
868034,20163611multiint-0000001,49379158-20163611multiint-0000001,"Terminus Beauport (Est)",,0,,80340161,1
868034,20163611multiint-0000001,49379165-20163611multiint-0000001,"Terminus Les Saules (Ouest)",,1,,80340184,1
868034,20163611multiint-0000001,49379170-20163611multiint-0000001,"Terminus Beauport (Est)",,0,,80340161,1
868034,20163611multiint-0000001,49379177-20163611multiint-0000001,"Terminus Les Saules (Ouest)",,1,,80340184,1
868034,20163611multiint-0000001,49379182-20163611multiint-0000001,"Terminus Beauport (Est)",,0,,80340161,1
868034,20163611multiint-0000001,49379189-20163611multiint-0000001,"Terminus Les Saules (Ouest)",,1,,80340184,1
860040,20163611multiint-0000001,49004067-20163611multiint-0000001,"Place Jacques-Cartier (Sud)",,1,,00400205,1
860110,20163611multiint-0000001,48945050-20163611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,01100048,1
860110,20163611multiint-0000001,48945013-20163611multiint-0000001,"Place D'Youville / Vieux-Québec (Est)",,0,,01100065,1
860110,20163611multiint-0000001,48945053-20163611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,01100048,1
860110,20163611multiint-0000001,48945016-20163611multiint-0000001,"Place D'Youville / Vieux-Québec (Est)",,0,,01100065,1
868034,20163611multiint-0000001,49379075-20163611multiint-0000001,"Terminus Les Saules (Ouest)",,1,,80340184,1
868034,20163611multiint-0000001,49379080-20163611multiint-0000001,"Terminus Beauport (Est)",,0,,80340161,1
868034,20163611multiint-0000001,49379088-20163611multiint-0000001,"Terminus Les Saules (Ouest)",,1,,80340184,1
868034,20163611multiint-0000001,49379095-20163611multiint-0000001,"Terminus Beauport (Est)",,0,,80340161,1
868034,20163611multiint-0000001,49379102-20163611multiint-0000001,"Terminus Les Saules (Ouest)",,1,,80340184,1
868034,20163611multiint-0000001,49379109-20163611multiint-0000001,"Terminus Beauport (Est)",,0,,80340161,1
868034,20163611multiint-0000001,49379116-20163611multiint-0000001,"Terminus Les Saules (Ouest)",,1,,80340184,1
860540,20163511multiint-0000010,48940349-20163511multiint-0000010,"Terminus Beauport / Vieux-Québec (Sud)",,1,,05400408,2
860540,20163511multiint-0000010,49002027-20163511multiint-0000010,"Sainte-Thérèse-de-Lisieux (Nord)",,0,,05400191,2
